dual	83	optimal	3.16692	3.16692	3.16692	75	0.00598954	4/4
dual	82	optimal	5.6807	5.6807	5.6807	91	0.02374	5/5
dual	85	optimal	12.2381	12.2381	12.2381	107	0.011391	7/7
dual	84	optimal	16.4791	16.4791	16.4791	120	0.0485878	7/7
dual	86	optimal	7.0216	7.0216	7.0216	91	0.00911454	5/5
dual	87	optimal	10.3594	10.3594	10.3594	89	0.00982121	7/7
dual	88	optimal	9.60852	9.60852	9.60852	77	0.00484254	7/7
dual	89	optimal	11.609	11.609	11.609	81	0.0045225	8/8
dual	90	optimal	8.13109	8.13109	8.13109	92	0.00722171	6/6
dual	92	optimal	9.86649	9.86649	9.86649	87	0.0114624	10/10
dual	91	optimal	11.7733	11.7733	11.7733	91	0.0235042	8/8
none	43	timeout	56.6544	17.2146	0	6389760	60.0011	6/8
dual	93	optimal	8.0633	8.22733	8.0633	62	0.0052005	5/6
dual	94	optimal	26.6235	26.6235	26.6235	133	0.0439259	8/8
dual	95	optimal	5.1761	5.1761	5.1761	62	0.00821629	7/7
dual	97	optimal	3.30641	3.30641	3.30641	75	0.00306192	4/4
dual	96	optimal	27.7974	27.7974	27.7974	156	0.0772904	10/10
dual	98	optimal	3.94188	3.94188	3.94188	60	0.00467021	5/5
dual	99	optimal	11.3285	11.3285	11.3285	98	0.0148593	7/7
dual	100	optimal	0.368632	0.383001	0.368632	37	0.000652	2/3
none	74	timeout	112.846	26.8318	0	6291456	60.002	5/10
none	76	timeout	51.0769	18.1736	0	6252544	60.005	9/10
none	96	timeout	119.664	27.7974	0	8562688	60.0062	6/10
